##E, keV | dE | EF_E, keV/cm2/s | d( EF_E ) | Absorbed plaw model flux | De-absorbed plaw model flux
e_ref d_e ef_e ef_e_de pl_v pl_d
0.644999981 0.265000015 6.55390832E-5 2.94878228E-5 4.17856863E-5  6.04206522E-4
1.08500004 0.174999982 1.96016539E-4 8.81931919E-5 2.72917037E-4  6.75445597E-4
1.48500001 0.225000024 3.5202576E-4 1.33918642E-4 4.7197059E-4  7.13171903E-4
1.89999998 0.189999938 5.88851166E-4 2.66557559E-4 6.01103355E-4  7.45372148E-4
2.30999994 0.220000029 9.13283089E-4 4.10910987E-4 6.766796E-4  7.70917512E-4
2.78999996 0.25999999 1.35801884E-3 5.54408878E-4 7.34274217E-4  7.96374341E-4
3.67500019 0.625000119 6.99688739E-4 3.19657527E-4 7.99348636E-4  8.32593127E-4
5.2750001 0.974999905 6.96815434E-4 4.10559907E-4 8.72020668E-4  8.85264599E-4
