50.0, 0.2138824474977315, 0.24711143366329896, 0.31068734461039965, 0.3129558534255533
55.0, 0.18412318722229934, 0.22173053075649066, 0.2546704800571379, 0.2555643330236798
60.0, 0.1834115987159753, 0.20902848145577965, 0.23843351201801907, 0.23918620669287724
65.0, 0.34013343802389334, 0.37388825973299605, 0.4151392413629758, 0.4156619976461878
70.0, 0.26717415962567276, 0.3048502044386125, 0.3625469349474617, 0.36333739758675065
75.0, 0.19250744980786014, 0.22374122359471743, 0.25860689022751787, 0.2590891807276504
80.0, 0.2468989256201089, 0.28035391117761327, 0.316043798380325, 0.3167390722994062
85.0, 0.23348911456132498, 0.26577363766497253, 0.3205842469323202, 0.32278441813352426
90.0, 0.14925371767418288, 0.17587845716834483, 0.20200617667032517, 0.20203403537432024
95.0, 0.2599628128812967, 0.2883951796476168, 0.31503280593536476, 0.3152406825913478
100.0, 0.2732033379006189, 0.3061167503231366, 0.3701721322937937, 0.3714272635351165
105.0, 0.41576854261307333, 0.4445292133512907, 0.4656167012830224, 0.46582725887117793
110.0, 0.35072475734766684, 0.38360860898656274, 0.4226473498535344, 0.42276058879036715
115.0, 0.21871944450212163, 0.25300560015364, 0.28000293201350734, 0.2800235050334087
120.0, 0.1901443839487509, 0.23409187246230223, 0.27008971185339786, 0.27015962847611347
125.0, 0.24886449568881425, 0.28907130144544035, 0.31957626337199685, 0.3201870825451177
130.0, 0.34997844561548563, 0.3812477417952034, 0.4134225353119088, 0.4136229353211065
135.0, 0.30652056271038725, 0.34033549814274766, 0.38186055863141105, 0.38307502977822194
140.0, 0.24561864271799183, 0.2875023385418747, 0.3743477546387501, 0.37760022626013484
145.0, 0.2505617949612991, 0.28682048637774293, 0.33726791468781464, 0.33776905958214265
150.0, 0.4308128401460707, 0.47401266449094104, 0.5038948525035208, 0.5040370525296605
155.0, 0.516886680590996, 0.5486541192274255, 0.5872281925698781, 0.5880912197446758
160.0, 0.5937226982828664, 0.6234636335617904, 0.6549256064240098, 0.6552432017212252
165.0, 0.3063813112032793, 0.3398007995258154, 0.36963239531590786, 0.36992130679925334
170.0, 0.3246915640166435, 0.35489256402340985, 0.38544616542942306, 0.3857138939044819
175.0, 0.25811281562283817, 0.30634487186369863, 0.3376284027303628, 0.3377987435030101
180.0, 0.16210307649442693, 0.21871416745606853, 0.27908807535163066, 0.28024933719878786
185.0, 0.28798339588700544, 0.31925045086999315, 0.3777341413693303, 0.37869586704599856
190.0, 0.46071267044175146, 0.4856747891436492, 0.54420792006571, 0.54576250710434
195.0, 0.33771045534488875, 0.37124999969877776, 0.4042051762053184, 0.4042546549740943
200.0, 0.3042136289154409, 0.33687065373448727, 0.42379038103682, 0.4265714609425256
205.0, 0.29365661194935183, 0.3360646796851259, 0.38662935813841737, 0.3889329937267574
210.0, 0.4377193936667248, 0.46651402226242855, 0.5061217479764796, 0.5062935235189859
215.0, 0.3901614944274623, 0.4175742737967851, 0.4672479438605711, 0.4675958281637831
220.0, 0.39291655569065476, 0.43602163367388624, 0.48000981617573324, 0.48036142071597493
225.0, 0.2902994576209558, 0.3365865610016898, 0.4041979018153949, 0.4050186520297393
230.0, 0.3859129540959262, 0.41642676096462644, 0.45737843959107743, 0.45755382365616276
235.0, 0.389124180952513, 0.42125651831689215, 0.46630433020075934, 0.4671955288377398
240.0, 0.3026687882124806, 0.34835894990999616, 0.42417918503715224, 0.42606526676183565
245.0, 0.3869148440955178, 0.41753219265459185, 0.4405449271386737, 0.4405827713343628
250.0, 0.26430270711645754, 0.3008532104393087, 0.3300272966243607, 0.3302008135295641
255.0, 0.4126846256928218, 0.450067382832909, 0.4941000697537851, 0.49457749682871377
260.0, 0.4078664968071973, 0.4501415480549386, 0.4851180555717222, 0.48581046380673215
265.0, 0.39480788668670846, 0.4407741753544454, 0.49065936513051456, 0.49121136758046036
270.0, 0.44280866837833266, 0.47634377565468516, 0.5160020651437017, 0.5167755982702185
275.0, 0.43611986975182193, 0.4733594989896046, 0.5419757000135743, 0.5444543627018773
280.0, 0.45692366232325865, 0.4898033625321556, 0.5199794930464227, 0.5205959744375047
